"_id","Date","Description","Deposits","Withdrawls","Balance"
"62695b3ef0cccaf060f1b6df","14-May-2022","ATM",0,"16,670.20","100,021.20"
"62695b3ef0cccaf060f1b6e3","16-May-2022","ATM",429.3,0,"100,921.12"
"62695b3ef0cccaf060f1b6e8","16-May-2022","ATM",0,69.62,139.24
"62695b3ef0cccaf060f1b6f4","17-May-2022","ATM",0,"534,503.45","1,069,006.91"
"62695b3ef0cccaf060f1b727","17-May-2022","ATM","1,848,778.00",0,"2,134,113.67"
"62695b3ef0cccaf060f1b732","17-May-2022","ATM",3.2,0,"700,373.93"
"62695b3ef0cccaf060f1b73a","17-May-2022","ATM","7,457.80",0,"7,457.80"
"62695b3ef0cccaf060f1b740","17-May-2022","ATM",0,"22,215.70","199,941.26"
"62695b3ef0cccaf060f1b760","20-May-2022","ATM",7.8,0,"2,819,247.60"
"62695b3ef0cccaf060f1b768","20-May-2022","ATM",5,0,"2,533,398.33"
"62695b3ef0cccaf060f1b776","20-May-2022","ATM",0,501.75,"3,512.25"
"62695b3ef0cccaf060f1b78a","20-May-2022","ATM","1,410.59",0,"114,517.46"
"62695b3ef0cccaf060f1b791","20-May-2022","ATM",0,"16,396.10","131,168.76"
"62695b3ef0cccaf060f1b7a8","20-May-2022","ATM","1,808,426.20",0,"2,106,775.60"
"62695b3ef0cccaf060f1b7ce","20-May-2022","ATM",403.3,0,"155,098.97"
"62695b3ef0cccaf060f1b7d0","20-May-2022","ATM",4.3,0,"103,403.61"
"62695b3ef0cccaf060f1b7db","20-May-2022","ATM","966,401.50",0,"1,422,796.93"
"62695b3ef0cccaf060f1b7e0","20-May-2022","ATM","1,144.23",0,"1,188,851.67"
"62695b3ef0cccaf060f1b7e7","21-May-2022","ATM",436,0,"1,466,936.10"
"62695b3ef0cccaf060f1b7e8","21-May-2022","ATM",14.45,0,"1,466,950.55"
"62695b3ef0cccaf060f1b814","22-May-2022","ATM",0,"36,896.10","184,480.52"
"62695b3ef0cccaf060f1b822","22-May-2022","ATM",6.96,0,"108,263.57"
"62695b3ef0cccaf060f1b825","22-May-2022","ATM",0,"31,744.43","253,955.44"
"62695b3ef0cccaf060f1b82d","22-May-2022","ATM",0,"281,467.09","1,970,269.60"
"62695b3ef0cccaf060f1b83f","23-May-2022","ATM","29,739.10",0,"535,278.55"
"62695b3ef0cccaf060f1b84c","24-May-2022","ATM",0,"95,386.39","763,091.11"
"62695b3ef0cccaf060f1b850","25-May-2022","ATM",57,0,"247,317.06"
"62695b3ef0cccaf060f1b85c","25-May-2022","ATM",0,"42,672.96","384,056.61"
"62695b3ef0cccaf060f1b8b1","26-May-2022","ATM","1,034,546.00",0,"1,687,559.74"
"62695b3ef0cccaf060f1b8b6","26-May-2022","ATM",53.67,0,"1,555,472.00"
"62695b3ef0cccaf060f1b8c0","26-May-2022","ATM",6.4,0,6.4
"62695b3ef0cccaf060f1b8cc","26-May-2022","ATM",60,0,60
"62695b3ef0cccaf060f1b8d1","26-May-2022","ATM",37,0,"2,353,890.20"
"62695b3ef0cccaf060f1b8dd","26-May-2022","ATM",439.4,0,"1,216.86"
"62695b3ef0cccaf060f1b8de","26-May-2022","ATM","261,963.80",0,"263,028.55"
"62695b3ef0cccaf060f1b8e5","26-May-2022","ATM",47.45,0,"117,334.61"
"62695b3ef0cccaf060f1b8e7","26-May-2022","ATM",472.4,0,"59,139.70"
"62695b3ef0cccaf060f1b8f6","27-May-2022","ATM",0,"541,111.98","1,623,335.93"
"62695b3ef0cccaf060f1b91e","29-May-2022","ATM","414,308.20",0,"1,043,856.03"
"62695b3ef0cccaf060f1b91f","29-May-2022","ATM","179,035.50",0,"1,358,315.72"
"62695b3ef0cccaf060f1b920","29-May-2022","ATM",0,"314,424.94","628,849.87"
"62695b3ef0cccaf060f1b927","30-May-2022","ATM",55.52,0,"424,603.02"
"62695b3ef0cccaf060f1b93c","30-May-2022","ATM",39.81,0,"76,854.17"
"62695b3ef0cccaf060f1b93d","30-May-2022","ATM",0,"11,385.80","45,543.21"
"62695b3ef0cccaf060f1b942","30-May-2022","ATM",0,"7,116.13","56,929.01"
"62695b3ef0cccaf060f1b94d","02-Jun-2022","ATM",461.7,0,"768,661.08"
"62695b3ef0cccaf060f1b959","04-Jun-2022","ATM","205,228.00",0,"402,155.01"
"62695b3ef0cccaf060f1b966","04-Jun-2022","ATM",868,0,"1,027,517.52"
"62695b3ef0cccaf060f1b97f","05-Jun-2022","ATM",0,"167,096.77","835,483.85"
"62695b3ef0cccaf060f1b98b","06-Jun-2022","ATM",0,"132,990.42","930,932.95"
"62695b3ef0cccaf060f1b993","06-Jun-2022","ATM",6.16,0,"417,923.60"
"62695b3ef0cccaf060f1b99a","06-Jun-2022","ATM","3,282.00",0,"338,941.51"
"62695b3ef0cccaf060f1b9aa","07-Jun-2022","ATM",0,"53,540.12","53,540.12"
"62695b3ef0cccaf060f1b9c9","08-Jun-2022","ATM",0,"25,129.86","150,779.14"
"62695b3ef0cccaf060f1b9cb","08-Jun-2022","ATM",0,"37,695.26","113,085.78"
"62695b3ef0cccaf060f1b9ea","08-Jun-2022","ATM",0,"5,258.90","10,517.80"
"62695b3ef0cccaf060f1b9f7","10-Jun-2022","ATM",0,"18,021.38","18,021.38"
"62695b3ef0cccaf060f1b9fa","10-Jun-2022","ATM",0,"250,680.09","250,680.09"
"62695b3ef0cccaf060f1ba03","10-Jun-2022","ATM",502.68,0,"39,934.45"
"62695b3ef0cccaf060f1ba04","10-Jun-2022","ATM","250,543.25",0,"290,477.70"
"62695b3ef0cccaf060f1ba2b","11-Jun-2022","ATM","1,235,934.00",0,"3,253,170.86"
"62695b3ef0cccaf060f1ba3e","13-Jun-2022","ATM",0,"86,065.57","516,393.43"
"62695b3ef0cccaf060f1ba56","16-Jun-2022","ATM",0,"1,636.60","8,183.00"
"62695b3ef0cccaf060f1ba8b","19-Jun-2022","ATM",3.5,0,"851,625.26"
"62695b3ef0cccaf060f1ba8e","19-Jun-2022","ATM",5.8,0,"709,696.02"
"62695b3ef0cccaf060f1ba9f","20-Jun-2022","ATM",421.2,0,"191,853.36"
"62695b3ef0cccaf060f1baae","20-Jun-2022","ATM",1,0,"93,663.26"
"62695b3ef0cccaf060f1bab2","20-Jun-2022","ATM","3,790.00",0,"187,318.66"
"62695b3ef0cccaf060f1bab5","20-Jun-2022","ATM",0,"28,123.03","112,492.11"
"62695b3ef0cccaf060f1bab7","20-Jun-2022","ATM","84,665.81",0,"183,096.41"
"62695b3ef0cccaf060f1babe","20-Jun-2022","ATM","30,591.10",0,"30,591.10"
"62695b3ef0cccaf060f1bac3","20-Jun-2022","ATM",424,0,"24,766.17"
"62695b3ef0cccaf060f1bacd","21-Jun-2022","ATM",0,"57,347.93","458,783.45"
"62695b3ef0cccaf060f1bb01","21-Jun-2022","ATM",0,"221,771.07","1,108,855.35"
"62695b3ef0cccaf060f1bb23","22-Jun-2022","ATM",0,"297,823.28",0
"62695b3ef0cccaf060f1bb35","22-Jun-2022","ATM",0,0.73,1.46
"62695b3ef0cccaf060f1bb49","22-Jun-2022","ATM",0,"100,655.21","503,276.06"
"62695b3ef0cccaf060f1bb51","22-Jun-2022","ATM",0,47.8,382.42
"62695b3ef0cccaf060f1bb6d","22-Jun-2022","ATM","395,831.00",0,"703,080.43"
"62695b3ef0cccaf060f1bb6e","22-Jun-2022","ATM",2.4,0,"703,082.83"
"62695b3ef0cccaf060f1bb77","23-Jun-2022","ATM","32,335.00",0,"1,503,624.23"
"62695b3ef0cccaf060f1bb7b","23-Jun-2022","ATM",4.6,0,"1,506,641.89"
"62695b3ef0cccaf060f1bb8e","23-Jun-2022","ATM",0,"506,377.16","3,038,262.96"
"62695b3ef0cccaf060f1bb92","23-Jun-2022","ATM","233,114.00",0,"4,064,137.11"
"62695b3ef0cccaf060f1bbbb","24-Jun-2022","ATM",0,"6,426.69","12,853.38"
"62695b3ef0cccaf060f1bbee","25-Jun-2022","ATM",400.6,0,"1,981,058.29"
"62695b3ef0cccaf060f1bc23","29-Jun-2022","ATM",0,"176,815.06","353,630.12"
"62695b3ef0cccaf060f1bc27","29-Jun-2022","ATM",123.36,0,123.36
"62695b3ef0cccaf060f1bc33","01-Jul-2022","ATM",0,"1,762.17","8,810.87"
"62695b3ef0cccaf060f1bc35","01-Jul-2022","ATM",0,"12,887.66","90,213.61"
"62695b3ef0cccaf060f1bc3c","02-Jul-2022","ATM",0,"47,287.45","94,574.91"
"62695b3ef0cccaf060f1bc43","02-Jul-2022","ATM","1,811,232.00",0,"2,002,660.51"
"62695b3ef0cccaf060f1bc45","02-Jul-2022","ATM",0,"222,550.91","1,780,407.30"
"62695b3ef0cccaf060f1bc47","02-Jul-2022","ATM","3,331.00",0,"1,190,269.20"
"62695b3ef0cccaf060f1bc57","05-Jul-2022","ATM",0,290.49,"2,614.44"
"62695b3ef0cccaf060f1bc80","06-Jul-2022","ATM",5,0,"3,465,777.37"
"62695b3ef0cccaf060f1bc9d","08-Jul-2022","ATM","2,092,334.80",0,"2,105,039.71"
"62695b3ef0cccaf060f1bca0","08-Jul-2022","ATM",0,"1,754,199.76",0
"62695b3ef0cccaf060f1bcb5","10-Jul-2022","ATM",23,0,"2,831,061.02"
"62695b3ef0cccaf060f1bcba","10-Jul-2022","ATM",424.3,0,"2,124,275.82"
"62695b3ef0cccaf060f1bccd","10-Jul-2022","ATM",0,"1,998.04","17,982.34"
"62695b3ef0cccaf060f1bcd0","10-Jul-2022","ATM","19,863.60",0,"697,707.44"
"62695b3ef0cccaf060f1bcd1","10-Jul-2022","ATM",0,"69,770.74","627,936.70"
"62695b3ef0cccaf060f1bcd5","10-Jul-2022","ATM",0,"134,711.42","538,845.67"
"62695b3ef0cccaf060f1bcdc","10-Jul-2022","ATM",0,"1,421,682.79",0
"62695b3ef0cccaf060f1bcde","10-Jul-2022","ATM","180,140.00",0,"297,209.40"
"62695b3ef0cccaf060f1bce2","10-Jul-2022","ATM",0,"576,133.42","1,728,400.24"
"62695b3ef0cccaf060f1bd05","13-Jul-2022","ATM",0,"196,471.88","785,887.52"
"62695b3ef0cccaf060f1bd11","14-Jul-2022","ATM","117,271.25",0,"163,348.11"
"62695b3ef0cccaf060f1bd23","14-Jul-2022","ATM",0,"61,441.90","245,767.60"
"62695b3ef0cccaf060f1bd3a","17-Jul-2022","ATM",0,"233,313.04","1,399,878.26"
"62695b3ef0cccaf060f1bd57","18-Jul-2022","ATM",342.69,0,"2,959,330.29"
"62695b3ef0cccaf060f1bd64","18-Jul-2022","ATM",0,"115,208.86","1,036,879.77"
"62695b3ef0cccaf060f1bd80","21-Jul-2022","ATM","201,766.60",0,"1,068,180.23"
"62695b3ef0cccaf060f1bd86","21-Jul-2022","ATM",0,"534,247.67","534,247.66"
"62695b3ef0cccaf060f1bd8d","21-Jul-2022","ATM",0,"242,778.28","728,334.82"
"62695b3ef0cccaf060f1bd94","21-Jul-2022","ATM",26,0,26
"62695b3ef0cccaf060f1bd9a","21-Jul-2022","ATM",43,0,511.88
"62695b3ef0cccaf060f1bda1","21-Jul-2022","ATM",0,"1,958,086.27",0
"62695b3ef0cccaf060f1bda4","22-Jul-2022","ATM",0,"978,739.39",0
"62695b3ef0cccaf060f1bdb1","22-Jul-2022","ATM",0,"1,578.05","11,046.37""_id","Date","Description","Deposits","Withdrawls","Balance"
"62695b3ef0cccaf060f1bdd0","24-Jul-2022","ATM",0,"1,077.64","2,155.27"
"62695b3ef0cccaf060f1bdd9","24-Jul-2022","ATM","1,008.00",0,"14,641.68"
"62695b3ef0cccaf060f1be02","24-Jul-2022","ATM",0,"122,043.85","488,175.41"
"62695b3ef0cccaf060f1be08","24-Jul-2022","ATM",28.3,0,28.3
"62695b3ef0cccaf060f1be1b","26-Jul-2022","ATM",703,0,"1,683,757.98"
"62695b3ef0cccaf060f1be35","29-Jul-2022","ATM",0,"130,702.33","653,511.66"
"62695b3ef0cccaf060f1be52","30-Jul-2022","ATM",0,"1,020,755.73","2,041,511.46"
"62695b3ef0cccaf060f1be5b","30-Jul-2022","ATM",167.81,0,"1,014,675.95"
"62695b3ef0cccaf060f1bea6","03-Aug-2022","ATM","117,758.59",0,"253,750.83"
"62695b3ef0cccaf060f1beaa","03-Aug-2022","ATM",3,0,170.73
"62695b3ef0cccaf060f1beaf","03-Aug-2022","ATM","738,168.50",0,"740,153.90"
"62695b3ef0cccaf060f1bec1","03-Aug-2022","ATM",0,"151,226.60","1,361,039.40"
"62695b3ef0cccaf060f1bee0","05-Aug-2022","ATM","17,542.82",0,"1,492,142.79"
"62695b3ef0cccaf060f1bf10","06-Aug-2022","ATM","174,739.00",0,"2,759,402.20"
"62695b3ef0cccaf060f1bf12","06-Aug-2022","ATM",0,"361,091.62","3,249,824.58"
"62695b3ef0cccaf060f1bf20","06-Aug-2022","ATM",0,"1,628.33","11,398.28"
"62695b3ef0cccaf060f1bf34","08-Aug-2022","ATM","1,423,571.00",0,"1,650,010.73"
"62695b3ef0cccaf060f1bf4c","09-Aug-2022","ATM",75.61,0,"1,734,485.92"
"62695b3ef0cccaf060f1bf55","10-Aug-2022","ATM",0,"975,442.07",0
"62695b3ef0cccaf060f1bf63","11-Aug-2022","ATM",0,"10,573.80","52,869.01"
"62695b3ef0cccaf060f1bf68","12-Aug-2022","ATM",0,"97,033.65","679,235.52"
"62695b3ef0cccaf060f1bf6b","12-Aug-2022","ATM",0,"74,454.86","521,184.00"
"62695b3ef0cccaf060f1bf70","13-Aug-2022","ATM",0,"381,896.24","3,055,169.88"
"62695b3ef0cccaf060f1bf7c","13-Aug-2022","ATM",2,0,"2,114,225.05"
"62695b3ef0cccaf060f1bf8d","13-Aug-2022","ATM",0,"35,541.55","284,332.43"
"62695b3ef0cccaf060f1bf91","13-Aug-2022","ATM",0,"28,082.22","112,328.86"
"62695b3ef0cccaf060f1bf9d","13-Aug-2022","ATM",0,"9,308.99","18,617.97"
"62695b3ef0cccaf060f1bfac","14-Aug-2022","ATM",0,"45,583.16","182,332.62"
"62695b3ef0cccaf060f1bfcc","18-Aug-2022","ATM",0,"68,466.20","547,729.63"
"62695b3ef0cccaf060f1bfdb","18-Aug-2022","ATM",0,"373,767.08","2,990,136.67"
"62695b3ef0cccaf060f1bfec","18-Aug-2022","ATM","247,607.70",0,"254,036.77"
"62695b3ef0cccaf060f1bff7","18-Aug-2022","ATM",0,"70,773.90","566,191.24"
"62695b3ef0cccaf060f1c034","19-Aug-2022","ATM",187.8,0,"1,363,787.24"
"62695b3ef0cccaf060f1c049","21-Aug-2022","ATM",2,0,"1,021,462.61"
"62695b3ef0cccaf060f1c059","24-Aug-2022","ATM",1,0,"566,833.46"
"62695b3ef0cccaf060f1c05e","24-Aug-2022","ATM",0,"20,469.57","102,347.83"
"62695b3ef0cccaf060f1c068","24-Aug-2022","ATM",0,"203,190.82","1,015,954.09"
"62695b3ef0cccaf060f1c07a","24-Aug-2022","ATM",0,0.97,1.95
"62695b3ef0cccaf060f1c0b1","29-Aug-2022","ATM",0,"12,796.93","89,578.54"
"62695b3ef0cccaf060f1c0bc","29-Aug-2022","ATM",0,"11,173.43","67,040.57"
"62695b3ef0cccaf060f1c0bf","29-Aug-2022","ATM",33.13,0,"103,766.96"
"62695b3ef0cccaf060f1c0d0","29-Aug-2022","ATM",0,"98,657.57",0
"62695b3ef0cccaf060f1c0dc","29-Aug-2022","ATM",0,"725,487.62","725,487.62"
"62695b3ef0cccaf060f1c0de","29-Aug-2022","ATM",0,"181,374.16","544,122.46"
"62695b3ef0cccaf060f1c0e3","30-Aug-2022","ATM",0,"269,682.05","809,046.14"
"62695b3ef0cccaf060f1c0ea","30-Aug-2022","ATM","3,678.60",0,"412,018.22"
"62695b3ef0cccaf060f1c0f0","30-Aug-2022","ATM","1,561.00",0,"119,509.90"
"62695b3ef0cccaf060f1c0f5","31-Aug-2022","ATM",336,0,336
"62695b3ef0cccaf060f1c0fd","31-Aug-2022","ATM",0,"2,887.21","11,548.82"
"62695b3ef0cccaf060f1c0ff","31-Aug-2022","ATM","31,444.50",0,"37,218.91"
"62695b3ef0cccaf060f1c117","02-Sep-2022","ATM",0,69.43,347.17
"62695b3ef0cccaf060f1c11c","02-Sep-2022","ATM","1,855.90",0,"1,272,297.00"
"62695b3ef0cccaf060f1c135","03-Sep-2022","ATM",0,"1,419,355.29","1,419,355.29"
"62695b3ef0cccaf060f1c140","03-Sep-2022","ATM",36,0,"601,135.02"
"62695b3ef0cccaf060f1c183","07-Sep-2022","ATM",30.7,0,"1,707,899.10"
"62695b3ef0cccaf060f1c187","07-Sep-2022","ATM",0,"142,372.48","996,607.37"
"62695b3ef0cccaf060f1c18e","07-Sep-2022","ATM",22,0,"453,863.83"
"62695b3ef0cccaf060f1c192","07-Sep-2022","ATM","2,449.90",0,"356,764.17"
"62695b3ef0cccaf060f1c196","07-Sep-2022","ATM",0,"240,893.85","722,681.54"
"62695b3ef0cccaf060f1c197","07-Sep-2022","ATM",8,0,"722,689.54"
"62695b3ef0cccaf060f1c19d","07-Sep-2022","ATM","3,968.00",0,"1,350,519.78"
"62695b3ef0cccaf060f1c1a0","07-Sep-2022","ATM",347.17,0,"900,699.49"
"62695b3ef0cccaf060f1c1a5","07-Sep-2022","ATM",0,"217,158.35",0
"62695b3ef0cccaf060f1c1b1","08-Sep-2022","ATM","1,576.00",0,"398,306.44"
"62695b3ef0cccaf060f1c1ba","08-Sep-2022","ATM",0,"120,968.73","120,968.72"
"62695b3ef0cccaf060f1c1bc","08-Sep-2022","ATM",0,"13,230.95","92,616.68"
"62695b3ef0cccaf060f1c1c0","08-Sep-2022","ATM","1,726.00",0,"1,794.30"
"62695b3ef0cccaf060f1c1cc","09-Sep-2022","ATM","23,719.00",0,"282,926.54"
"62695b3ef0cccaf060f1c1df","09-Sep-2022","ATM",0,271.35,"1,899.42"
"62695b3ef0cccaf060f1c1fa","09-Sep-2022","ATM",24.52,0,"2,062,929.49"
"62695b3ef0cccaf060f1c24d","11-Sep-2022","ATM",9.9,0,"738,767.62"
"62695b3ef0cccaf060f1c24f","11-Sep-2022","ATM",0,"82,085.29","656,682.33"
"62695b3ef0cccaf060f1c262","12-Sep-2022","ATM",3.2,0,"136,143.22"
"62695b3ef0cccaf060f1c281","15-Sep-2022","ATM",0,"28,945.08","173,670.48"
"62695b3ef0cccaf060f1c282","15-Sep-2022","ATM","150,557.20",0,"324,227.68"
"62695b3ef0cccaf060f1c283","15-Sep-2022","ATM","173,647.50",0,"497,875.18"
"62695b3ef0cccaf060f1c287","15-Sep-2022","ATM",0,"683,983.50","683,983.50"
"62695b3ef0cccaf060f1c28c","15-Sep-2022","ATM","752,437.25",0,"1,060,229.83"
"62695b3ef0cccaf060f1c28e","15-Sep-2022","ATM",55.6,0,"1,060,285.43"
"62695b3ef0cccaf060f1c293","15-Sep-2022","ATM","1,256,566.00",0,"6,789,334.93"
"62695b3ef0cccaf060f1c2b3","19-Sep-2022","ATM",0,"7,954.33",0
"62695b3ef0cccaf060f1c2be","20-Sep-2022","ATM",16.95,0,"31,410.17"
"62695b3ef0cccaf060f1c2cd","20-Sep-2022","ATM",0,"23,723.91","118,619.55"
"62695b3ef0cccaf060f1c2d1","20-Sep-2022","ATM",0,"42,730.14","128,190.41"
"62695b3ef0cccaf060f1c2da","20-Sep-2022","ATM",0,5.9,35.37
"62695b3ef0cccaf060f1c2f5","20-Sep-2022","ATM",0,0.27,1.33
"62695b3ef0cccaf060f1c304","20-Sep-2022","ATM",0,"25,074.92","75,224.76"
"62695b3ef0cccaf060f1c306","20-Sep-2022","ATM",0,"7,522.48","67,702.28"
"62695b3ef0cccaf060f1c365","24-Sep-2022","ATM",0,"156,247.48","1,249,979.80"
"62695b3ef0cccaf060f1c368","23-Sep-2022","ATM","756,054.00",0,"1,286,296.00"
"62695b3ef0cccaf060f1c38f","29-Sep-2022","ATM","15,772.06",0,"601,305.71"
"62695b3ef0cccaf060f1c390","29-Sep-2022","ATM",0,"120,261.14","481,044.57"
"62695b3ef0cccaf060f1c391","29-Sep-2022","ATM",0,"68,720.65","412,323.92"
"62695b3ef0cccaf060f1c394","29-Sep-2022","ATM",2,0,"371,093.53"
"62695b3ef0cccaf060f1c39c","29-Sep-2022","ATM",148,0,"123,224.74"
"62695b3ef0cccaf060f1c3a2","29-Sep-2022","ATM",0,"21,252.19","85,008.75"
"62695b3ef0cccaf060f1c3b4","29-Sep-2022","ATM",0,"96,974.18","484,870.88"
"62695b3ef0cccaf060f1c3b5","29-Sep-2022","ATM",84.79,0,"486,788.47"
"62695b3ef0cccaf060f1c3ba","29-Sep-2022","ATM",0,"36,199.39","289,595.15"
"62695b3ef0cccaf060f1c3d8","29-Sep-2022","ATM",268.7,0,"5,905.08"
"62695b3ef0cccaf060f1c3d9","29-Sep-2022","ATM","2,322.12",0,"8,227.20"
"62695b3ef0cccaf060f1c3f5","29-Sep-2022","ATM",160,0,"137,954.08"
"62695b3ef0cccaf060f1c3fe","30-Sep-2022","ATM",0,"212,142.00","636,426.00"
"62695b3ef0cccaf060f1c407","30-Sep-2022","ATM","16,114.25",0,"692,012.93"
"62695b3ef0cccaf060f1c40a","30-Sep-2022","ATM","7,202.06",0,"699,214.99"
"62695b3ef0cccaf060f1c40b","30-Sep-2022","ATM",0,"314,646.75","314,646.74"
"62695b3ef0cccaf060f1c40f","01-Oct-2022","ATM","1,527.13",0,"1,357,423.39"
"62695b3ef0cccaf060f1c41f","01-Oct-2022","ATM",0,"85,414.13","597,898.88"
"62695b3ef0cccaf060f1c46b","06-Oct-2022","ATM",0,69.82,69.82
"62695b3ef0cccaf060f1c476","06-Oct-2022","ATM",0,"50,596.01","303,576.06"
"62695b3ef0cccaf060f1c479","06-Oct-2022","ATM",0,"79,794.64","79,794.64"
"62695b3ef0cccaf060f1c47f","07-Oct-2022","ATM",0,"12,942.07","51,768.27"
"62695b3ef0cccaf060f1c487","07-Oct-2022","ATM",0,"13,796.81","41,390.42"
"62695b3ef0cccaf060f1c48c","07-Oct-2022","ATM","54,532.00",0,"227,261.76"
"62695b3ef0cccaf060f1c492","07-Oct-2022","ATM",0,"64,005.52","320,027.61"
"62695b3ef0cccaf060f1c494","07-Oct-2022","ATM",0,"36,003.73","252,026.12"
"62695b3ef0cccaf060f1c49c","07-Oct-2022","ATM",0,"730,125.13",0
"62695b3ef0cccaf060f1c4a6","08-Oct-2022","ATM",1.6,0,1.6
"62695b3ef0cccaf060f1c4be","08-Oct-2022","ATM",0,"17,097.20","136,777.60"
"62695b3ef0cccaf060f1c4ce","09-Oct-2022","ATM",0,"43,399.54","347,196.36"
"62695b3ef0cccaf060f1c4d1","09-Oct-2022","ATM",289,0,"347,485.36"
"62695b3ef0cccaf060f1c4df","09-Oct-2022","ATM","131,934.75",0,"1,240,784.50"
"62695b3ef0cccaf060f1c512","10-Oct-2022","ATM","2,032,213.80",0,"4,117,650.54"
"62695b3ef0cccaf060f1c522","12-Oct-2022","ATM",42.8,0,"164,477.45"
"62695b3ef0cccaf060f1c543","13-Oct-2022","ATM","3,880.50",0,"52,763.16"
"62695b3ef0cccaf060f1c54f","13-Oct-2022","ATM","1,521,224.00",0,"1,562,490.51"
"62695b3ef0cccaf060f1c551","13-Oct-2022","ATM",0,"5,895.22","41,266.51"
"62695b3ef0cccaf060f1c553","13-Oct-2022","ATM",0,"123,046.13","1,107,415.15"
"62695b3ef0cccaf060f1c55f","13-Oct-2022","ATM","32,887.80",0,"165,790.22"
"62695b3ef0cccaf060f1c560","13-Oct-2022","ATM","1,202,324.20",0,"2,313,998.92"
"62695b3ef0cccaf060f1c571","14-Oct-2022","ATM",0,"1,793,224.49",0
"62695b3ef0cccaf060f1c594","14-Oct-2022","ATM","128,263.44",0,"1,569,769.41"
"62695b3ef0cccaf060f1c5a0","14-Oct-2022","ATM",0,"259,900.49","1,039,601.95"
"62695b3ef0cccaf060f1c5a2","14-Oct-2022","ATM",287.77,0,287.77
"62695b3ef0cccaf060f1c5a5","14-Oct-2022","ATM","1,240,295.00",0,"1,240,550.80"
"62695b3ef0cccaf060f1c5ae","15-Oct-2022","ATM",1,0,"1,450,492.79"
"62695b3ef0cccaf060f1c5b0","15-Oct-2022","ATM",0,"124,327.95","1,118,951.58"
"62695b3ef0cccaf060f1c5b4","15-Oct-2022","ATM",0,"125,866.89","1,132,801.97"
"62695b3ef0cccaf060f1c5c3","16-Oct-2022","ATM",0,"53,890.57","431,124.56"
"62695b3ef0cccaf060f1c5c8","16-Oct-2022","ATM",0,"326,150.75",0
"62695b3ef0cccaf060f1c5d0","17-Oct-2022","ATM",0,"14,067.49","28,134.97"
"62695b3ef0cccaf060f1c5eb","19-Oct-2022","ATM",0,"179,717.72","1,258,024.05"
"62695b3ef0cccaf060f1c5ed","19-Oct-2022","ATM",34,0,"1,132,255.64"
"62695b3ef0cccaf060f1c60b","20-Oct-2022","ATM",0,"2,202.24","4,404.48"
"62695b3ef0cccaf060f1c60f","20-Oct-2022","ATM",0,"2,512.79","2,512.79"
"62695b3ef0cccaf060f1c611","20-Oct-2022","ATM","1,793,402.00",0,"1,795,663.51"
"62695b3ef0cccaf060f1c625","21-Oct-2022","ATM",33,0,38.31
"62695b3ef0cccaf060f1c628","21-Oct-2022","ATM",0,33.05,0
"62695b3ef0cccaf060f1c653","23-Oct-2022","ATM","12,705.18",0,"78,645.65"
"62695b3ef0cccaf060f1c666","23-Oct-2022","ATM",56.8,0,89.22
"62695b3ef0cccaf060f1c675","24-Oct-2022","ATM",797,0,"309,252.57"
"62695b3ef0cccaf060f1c68b","24-Oct-2022","ATM",47,0,"375,221.45"
"62695b3ef0cccaf060f1c691","24-Oct-2022","ATM","24,020.51",0,"324,229.17"
"62695b3ef0cccaf060f1c6b5","25-Oct-2022","ATM",803.5,0,"1,951,543.67"
"62695b3ef0cccaf060f1c6c5","25-Oct-2022","ATM","1,422,336.00",0,"1,822,136.19"
"62695b3ef0cccaf060f1c6e5","25-Oct-2022","ATM",130,0,"3,361.95"
"62695b3ef0cccaf060f1c6ea","25-Oct-2022","ATM",0,"2,185.70","8,742.79"
"62695b3ef0cccaf060f1c6f8","26-Oct-2022","ATM","19,912.00",0,"414,767.65"
"62695b3ef0cccaf060f1c6f9","26-Oct-2022","ATM",0,"46,085.29","368,682.36"
"62695b3ff0cccaf060f1c718","28-Oct-2022","ATM",0,"78,385.04","391,925.18"
"62695b3ff0cccaf060f1c719","28-Oct-2022","ATM",60.64,0,"470,310.22"
"62695b3ff0cccaf060f1c71d","28-Oct-2022","ATM",0,"85,827.41","257,482.22"
"62695b3ff0cccaf060f1c72c","28-Oct-2022","ATM",0,"88,253.66","264,760.96"
"62695b3ff0cccaf060f1c74e","01-Nov-2022","ATM",0,59.83,418.78
"62695b3ff0cccaf060f1c763","01-Nov-2022","ATM",45.2,0,"116,653.94"
"62695b3ff0cccaf060f1c768","01-Nov-2022","ATM",0,"23,332.29","93,329.15"
"62695b3ff0cccaf060f1c770","01-Nov-2022","ATM",117,0,"114,962.80""_id","Date","Description","Deposits","Withdrawls","Balance"
"62695b3ff0cccaf060f1c780","03-Nov-2022","ATM",0,"1,041.10","4,164.38"
"62695b3ff0cccaf060f1c792","03-Nov-2022","ATM","4,047.80",0,"628,423.62"
"62695b3ff0cccaf060f1c7b7","03-Nov-2022","ATM",232.84,0,"111,868.06"
"62695b3ff0cccaf060f1c81e","04-Nov-2022","ATM",0,"153,610.83","460,832.48"
"62695b3ff0cccaf060f1c825","04-Nov-2022","ATM",0,"28,826.92","86,480.75"
"62695b3ff0cccaf060f1c837","05-Nov-2022","ATM",0,"163,731.52","654,926.08"
"62695b3ff0cccaf060f1c840","05-Nov-2022","ATM",0,"44,841.83","179,367.33"
